2014.09.18,20:00,2.01080,2.01240,2.01045,2.01196,1531
2014.09.18,21:00,2.01203,2.01223,2.01031,2.01166,1581
2014.09.18,22:00,2.01166,2.01183,2.00944,2.00997,1807
2014.09.18,23:00,2.01001,2.01269,2.00851,2.00893,2417
2014.09.19,00:00,2.00913,2.01484,2.00394,2.01332,2074
2014.09.19,01:00,2.01329,2.01683,2.00932,2.01443,1827
2014.09.19,02:00,2.01453,2.01795,2.01393,2.01473,1647
2014.09.19,03:00,2.01473,2.02513,2.01393,2.02287,3628
2014.09.19,04:00,2.02283,2.03338,2.02213,2.02893,5087
2014.09.19,05:00,2.02883,2.03066,2.02583,2.02733,3649
2014.09.19,06:00,2.02717,2.03163,2.02433,2.03053,4461
2014.09.19,07:00,2.03059,2.03067,2.02223,2.02463,3428
2014.09.19,08:00,2.02453,2.02474,2.01811,2.02225,3616
2014.09.19,09:00,2.02222,2.02366,2.01874,2.02203,3214
2014.09.19,10:00,2.02185,2.02389,2.01953,2.02354,4229
2014.09.19,11:00,2.02351,2.02417,2.01154,2.01417,5987
2014.09.19,12:00,2.01405,2.01676,2.01310,2.01343,4211
2014.09.19,13:00,2.01353,2.01413,2.00983,2.01145,4010
2014.09.19,14:00,2.01144,2.01227,2.00649,2.00654,4538
2014.09.19,15:00,2.00651,2.00729,2.00184,2.00443,5882
2014.09.19,16:00,2.00438,2.00693,2.00293,2.00616,4591
2014.09.19,17:00,2.00623,2.00907,2.00475,2.00807,7248
2014.09.19,18:00,2.00807,2.01013,2.00673,2.00903,4487
2014.09.19,19:00,2.00893,2.00973,2.00603,2.00623,2991
